"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"erect" 0 0.000597732204017956 0 0 0 0.00534427841552834 0.00337841642360837 0.000514975487166811 0.00343020812787816 0.00139116240893683 0.00125653792388522 0.000962047236519313
"expressive" 0 0.00298866102008978 0.0012465175416181 0.00164298036638462 0.00250836120401338 0.0016032835246585 0.00337841642360837 0.00308985292300087 0.00085755203196954 0 0.000628268961942608 0.000481023618259657
"fellowship" 0 0.000597732204017956 0 0 0 0 0 0.000514975487166811 0.00085755203196954 0.000463720802978942 0.00596855513845477 0.00240511809129828
"fetched" 0 0.000597732204017956 0.0012465175416181 0.000821490183192311 0 0.0016032835246585 0 0.00257487743583405 0.00171510406393908 0.00231860401489471 0.000628268961942608 0.0033671653278176
"fete" 0 0 0 0 0 0 0.00337841642360837 0.0118444362048366 0 0.000463720802978942 0 0.000481023618259657
"fiend" 0 0.00418412542812569 0 0 0 0.00374099489086983 0 0 0.011148176415604 0 0.000314134480971304 0
"fits" 0.0014639573695614 0 0.000623258770809052 0 0 0.00106885568310567 0.00112613880786946 0.00102995097433362 0.00257265609590862 0.0032460456208526 0.00188480688582782 0.00240511809129828
"flattery" 0.00585582947824559 0.00179319661205387 0.00249303508323621 0 0.00418060200668896 0.00106885568310567 0.00225227761573892 0.00308985292300087 0.00085755203196954 0 0 0.000481023618259657
"foliage" 0.0014639573695614 0.00358639322410774 0 0 0 0.00267213920776417 0.00675683284721675 0.00308985292300087 0.00257265609590862 0 0 0.000481023618259657
"fools" 0.0014639573695614 0.00298866102008978 0.0012465175416181 0 0 0 0 0 0.00085755203196954 0.00278232481787365 0.00282721032874173 0.00192409447303863
"fortitude" 0 0.00239092881607182 0.00249303508323621 0.000821490183192311 0.00836120401337793 0.00213771136621133 0.00337841642360837 0.000514975487166811 0 0 0 0.000481023618259657
"frederick" 0 0.0149433051004489 0 0 0 0.0016032835246585 0 0 0 0 0 0
"gallant" 0 0.00119546440803591 0.00685584647889957 0.000821490183192311 0 0.00267213920776417 0.00112613880786946 0.00308985292300087 0 0.000463720802978942 0.000314134480971304 0
"gentry" 0.0029279147391228 0.000597732204017956 0 0 0 0.00213771136621133 0 0 0.00085755203196954 0.00602837043872625 0.00157067240485652 0.000962047236519313
"gratifying" 0 0 0.00249303508323621 0.00492894109915386 0.00501672240802676 0 0 0 0 0.000927441605957885 0.00125653792388522 0.00288614170955794
"hesitating" 0 0.000597732204017956 0.00249303508323621 0.000821490183192311 0 0 0 0.00205990194866724 0.00085755203196954 0.00231860401489471 0.00314134480971304 0.000962047236519313
"humanity" 0.0014639573695614 0.000597732204017956 0.00186977631242716 0.00164298036638462 0.00250836120401338 0.00106885568310567 0.00112613880786946 0.00308985292300087 0.00514531219181724 0 0 0.00144307085477897
"humility" 0.0029279147391228 0.00119546440803591 0.000623258770809052 0.00410745091596155 0.00334448160535117 0.00213771136621133 0.00337841642360837 0 0.00085755203196954 0 0.000942403442913911 0.00144307085477897
"insolence" 0.0029279147391228 0.00298866102008978 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.0016032835246585 0.00337841642360837 0.00154492646150043 0.0042877601598477 0 0 0.000481023618259657
"integrity" 0.0029279147391228 0.000597732204017956 0.000623258770809052 0.00246447054957693 0.00418060200668896 0.000534427841552834 0.00225227761573892 0.00205990194866724 0 0 0.000628268961942608 0.0033671653278176
"inviting" 0 0 0.00249303508323621 0.00246447054957693 0.00418060200668896 0.00213771136621133 0.00112613880786946 0.00205990194866724 0 0.000927441605957885 0.000942403442913911 0.000962047236519313
"ladislaw^s" 0 0 0 0 0 0 0 0 0 0 0.00879576546719651 0
"ll" 0 0 0 0 0 0 0 0 0.00085755203196954 0.00881069525659991 0.000314134480971304 0.0033671653278176
"maternal" 0 0.00239092881607182 0.000623258770809052 0.00164298036638462 0.00167224080267559 0.000534427841552834 0.00225227761573892 0.00257487743583405 0 0.000927441605957885 0.00125653792388522 0.00240511809129828
"mawmsey" 0 0 0 0 0 0 0 0 0 0 0.00879576546719651 0
"moods" 0.0014639573695614 0.00179319661205387 0 0 0 0.00106885568310567 0 0.00411980389733449 0.00171510406393908 0.00185488321191577 0.00188480688582782 0.000962047236519313
"nasty" 0.0117116589564912 0 0 0.000821490183192311 0.000836120401337793 0.000534427841552834 0 0 0.00171510406393908 0.00139116240893683 0.00188480688582782 0.00288614170955794
"neutral" 0 0 0 0 0 0 0 0.00205990194866724 0 0.000927441605957885 0.00596855513845477 0.00144307085477897
"nieces" 0 0 0.0012465175416181 0.0073934116487308 0.000836120401337793 0.000534427841552834 0 0 0 0.000463720802978942 0.00376961377165565 0.000962047236519313
"noisy" 0.0014639573695614 0.00179319661205387 0.0012465175416181 0.00246447054957693 0.00418060200668896 0.0016032835246585 0.00112613880786946 0.00205990194866724 0.00085755203196954 0.000927441605957885 0.000314134480971304 0.000962047236519313
"parent" 0.0014639573695614 0.0053795898361616 0.0012465175416181 0 0.00418060200668896 0.00267213920776417 0 0.000514975487166811 0.00085755203196954 0.000463720802978942 0.000314134480971304 0.000962047236519313
"peevish" 0.0014639573695614 0.00179319661205387 0 0.00164298036638462 0 0 0 0.00102995097433362 0.0085755203196954 0.00185488321191577 0.000314134480971304 0.00240511809129828
"phillips" 0 0 0 0.0213587447630001 0 0 0 0 0 0.000927441605957885 0 0
"pinch" 0.0014639573695614 0.000597732204017956 0 0 0 0.0016032835246585 0 0.000514975487166811 0.00171510406393908 0.00139116240893683 0.00251307584777043 0.00432921256433691
"placid" 0.0014639573695614 0.00119546440803591 0 0 0 0.003206567049317 0.00112613880786946 0.00205990194866724 0 0.00139116240893683 0.00219894136679913 0.00192409447303863
"pleaded" 0.0014639573695614 0.0053795898361616 0 0.000821490183192311 0 0.0016032835246585 0 0.00154492646150043 0.00343020812787816 0.000463720802978942 0.00188480688582782 0
"poison" 0 0.00298866102008978 0.0012465175416181 0 0 0.003206567049317 0.00225227761573892 0.00257487743583405 0.00257265609590862 0.000463720802978942 0.000942403442913911 0.000481023618259657
"poole" 0 0 0 0 0 0.0149639795634793 0 0 0 0 0 0
"poorly" 0 0.00239092881607182 0.0012465175416181 0.00246447054957693 0.000836120401337793 0.00106885568310567 0 0.000514975487166811 0.00343020812787816 0.000463720802978942 0 0.00481023618259657
"praised" 0.0014639573695614 0 0.00311629385404526 0.00164298036638462 0.00250836120401338 0.000534427841552834 0 0.00205990194866724 0.00171510406393908 0.00185488321191577 0.00188480688582782 0
"provincial" 0.0014639573695614 0.000597732204017956 0 0 0 0 0 0.00102995097433362 0.00085755203196954 0 0.00596855513845477 0.00192409447303863
"pulse" 0 0 0.0012465175416181 0 0.00334448160535117 0.00267213920776417 0.00112613880786946 0.00411980389733449 0.00257265609590862 0 0.000942403442913911 0.000962047236519313
"pursuits" 0.0029279147391228 0.00358639322410774 0.0012465175416181 0.000821490183192311 0.00501672240802676 0.00106885568310567 0 0.00102995097433362 0.00085755203196954 0 0.00125653792388522 0.000962047236519313
"recollecting" 0 0.00298866102008978 0.00249303508323621 0.00410745091596155 0.00501672240802676 0.00106885568310567 0.00225227761573892 0 0.00171510406393908 0.000463720802978942 0.000314134480971304 0
"release" 0 0.000597732204017956 0.000623258770809052 0.000821490183192311 0.00334448160535117 0 0.00225227761573892 0.00154492646150043 0.0042877601598477 0.000463720802978942 0.00219894136679913 0.00144307085477897
"removing" 0 0.00119546440803591 0.00186977631242716 0.00246447054957693 0.00585284280936455 0.0016032835246585 0 0.000514975487166811 0.00257265609590862 0.000927441605957885 0.000314134480971304 0.00144307085477897
"rent" 0 0 0 0 0.00250836120401338 0.0016032835246585 0 0.00205990194866724 0.00171510406393908 0.00278232481787365 0.00157067240485652 0.00240511809129828
"restrain" 0.0029279147391228 0.00298866102008978 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.00267213920776417 0.00112613880786946 0 0.00085755203196954 0 0.000314134480971304 0.00288614170955794
"rigid" 0 0.00119546440803591 0 0 0 0.00374099489086983 0.00563069403934729 0.00102995097433362 0 0.000927441605957885 0.00188480688582782 0.00192409447303863
"rubbing" 0 0.00179319661205387 0 0 0 0.00106885568310567 0.00112613880786946 0.000514975487166811 0.00171510406393908 0.00231860401489471 0.00282721032874173 0.00240511809129828
"salon" 0 0 0 0 0 0.00106885568310567 0.00675683284721675 0.00978453425616941 0 0 0.000314134480971304 0
"sanction" 0 0.00239092881607182 0.00249303508323621 0.000821490183192311 0 0.000534427841552834 0 0.00308985292300087 0 0 0.00188480688582782 0.00288614170955794
"savings" 0.0014639573695614 0.00119546440803591 0 0 0.000836120401337793 0 0.00112613880786946 0.00154492646150043 0 0.000927441605957885 0.00219894136679913 0.00529125980085622
"scoundrel" 0.0014639573695614 0.00418412542812569 0.000623258770809052 0 0.00167224080267559 0.000534427841552834 0.00225227761573892 0 0.00600286422378678 0.00185488321191577 0.000314134480971304 0.000962047236519313
"seizing" 0.0014639573695614 0.0053795898361616 0 0.000821490183192311 0 0.000534427841552834 0 0.000514975487166811 0.00171510406393908 0.00278232481787365 0.00125653792388522 0.00144307085477897
"selected" 0 0.00119546440803591 0 0.00246447054957693 0 0.0016032835246585 0.00337841642360837 0.00257487743583405 0.00257265609590862 0.000463720802978942 0.00125653792388522 0.00192409447303863
"self-command" 0.0014639573695614 0.000597732204017956 0.00311629385404526 0.000821490183192311 0.00668896321070234 0 0 0.000514975487166811 0 0.00278232481787365 0.000314134480971304 0.00192409447303863
"shine" 0 0.00179319661205387 0.000623258770809052 0.000821490183192311 0 0.003206567049317 0 0.00566473035883492 0.00171510406393908 0.000463720802978942 0 0.00144307085477897
"shudder" 0 0.00418412542812569 0 0 0 0.0016032835246585 0 0.00102995097433362 0.00171510406393908 0.00185488321191577 0.00188480688582782 0.00192409447303863
"sixty" 0 0 0 0 0 0.00106885568310567 0.00112613880786946 0.00154492646150043 0.00257265609590862 0.00278232481787365 0.00376961377165565 0.000481023618259657
"sly" 0.0014639573695614 0.00119546440803591 0.00186977631242716 0.00246447054957693 0.00334448160535117 0.000534427841552834 0.00225227761573892 0.00102995097433362 0.00171510406393908 0.00185488321191577 0.000628268961942608 0.000962047236519313
"sparkling" 0.00585582947824559 0.00119546440803591 0.0012465175416181 0 0.00167224080267559 0.00106885568310567 0.00337841642360837 0.00308985292300087 0.00257265609590862 0.00139116240893683 0 0.000481023618259657
"species" 0.0029279147391228 0.00119546440803591 0 0 0.00167224080267559 0.00267213920776417 0.00225227761573892 0.00154492646150043 0.0042877601598477 0 0.00219894136679913 0
"sport" 0.0029279147391228 0.00239092881607182 0.0012465175416181 0.00328596073276924 0.00167224080267559 0.000534427841552834 0.00112613880786946 0.000514975487166811 0.00085755203196954 0 0.00125653792388522 0.00288614170955794
"standish" 0 0 0 0 0 0 0 0 0 0 0.00879576546719651 0
"stephen^s" 0 0 0 0 0 0 0 0 0 0 0 0.0134686613112704
"stopping" 0 0.00239092881607182 0.00311629385404526 0.00246447054957693 0.000836120401337793 0.00106885568310567 0 0.00102995097433362 0.00343020812787816 0.00139116240893683 0.000942403442913911 0.000481023618259657
"struggles" 0 0.00179319661205387 0.000623258770809052 0.00246447054957693 0 0.000534427841552834 0.00112613880786946 0.00154492646150043 0 0.0032460456208526 0.00125653792388522 0.00240511809129828
"subsided" 0 0.00119546440803591 0.000623258770809052 0.000821490183192311 0 0.0016032835246585 0.00675683284721675 0.000514975487166811 0.00257265609590862 0.00139116240893683 0.00125653792388522 0.00192409447303863
"teasing" 0 0.00239092881607182 0 0.00575043128234618 0 0 0.00112613880786946 0.00308985292300087 0.00514531219181724 0.000463720802978942 0.000314134480971304 0.000962047236519313
"tend" 0.0029279147391228 0.00119546440803591 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00106885568310567 0 0.00102995097433362 0.00085755203196954 0.00185488321191577 0.00219894136679913 0.00192409447303863
"terribly" 0.0029279147391228 0.00239092881607182 0.0012465175416181 0 0 0 0 0.00205990194866724 0.00343020812787816 0.0032460456208526 0.00157067240485652 0
"tricks" 0 0 0.000623258770809052 0.000821490183192311 0.00334448160535117 0.00213771136621133 0.00112613880786946 0.000514975487166811 0.0042877601598477 0.000927441605957885 0.000942403442913911 0.00288614170955794
"unfit" 0.0014639573695614 0.00358639322410774 0.00249303508323621 0.00164298036638462 0.00250836120401338 0 0 0.000514975487166811 0.00257265609590862 0.00139116240893683 0.000942403442913911 0.000962047236519313
"uttering" 0.0014639573695614 0.00119546440803591 0 0 0 0.0016032835246585 0.00112613880786946 0.00102995097433362 0.0042877601598477 0.00278232481787365 0.00157067240485652 0.00144307085477897
"vainly" 0.0117116589564912 0.00179319661205387 0.000623258770809052 0 0 0.003206567049317 0.00337841642360837 0.00102995097433362 0.00343020812787816 0 0.000314134480971304 0
"vessel" 0.0014639573695614 0 0.000623258770809052 0 0 0.0016032835246585 0.00112613880786946 0.00257487743583405 0.00171510406393908 0.00139116240893683 0.000314134480971304 0.00529125980085622
"warmed" 0.0029279147391228 0 0 0 0.000836120401337793 0.00374099489086983 0.00225227761573892 0.00411980389733449 0.00257265609590862 0.000927441605957885 0.000314134480971304 0.000962047236519313
"wholesome" 0 0.00179319661205387 0.00311629385404526 0 0 0.00106885568310567 0.00450455523147783 0.00360482841016768 0.00171510406393908 0.000463720802978942 0.000314134480971304 0.00144307085477897
"wildly" 0 0.00179319661205387 0 0 0.00250836120401338 0.006413134098634 0 0.00154492646150043 0.00343020812787816 0.000463720802978942 0.000628268961942608 0
"wits" 0.0014639573695614 0.00119546440803591 0 0.000821490183192311 0 0.003206567049317 0.00225227761573892 0.00154492646150043 0.00514531219181724 0.000463720802978942 0.000942403442913911 0.00144307085477897
"zoraide" 0 0 0 0 0 0 0.0315318866203448 0 0 0 0 0
"afflicted" 0.0117116589564912 0.00298866102008978 0 0.000821490183192311 0.000836120401337793 0.00106885568310567 0.00112613880786946 0.000514975487166811 0 0.00139116240893683 0.000942403442913911 0.000962047236519313
"agnes" 0.0322070621303508 0.000597732204017956 0 0 0 0.000534427841552834 0 0.00154492646150043 0 0 0 0
"alighted" 0.0014639573695614 0.00179319661205387 0 0.000821490183192311 0.000836120401337793 0.00267213920776417 0.00563069403934729 0.00205990194866724 0.00171510406393908 0.000927441605957885 0.000628268961942608 0.000481023618259657
"announce" 0 0.00119546440803591 0.00436281139566337 0.00328596073276924 0.00418060200668896 0 0.00112613880786946 0.00102995097433362 0.00343020812787816 0.000463720802978942 0 0.000481023618259657
"anticipation" 0.0014639573695614 0.00119546440803591 0.00249303508323621 0.000821490183192311 0.000836120401337793 0.0016032835246585 0.00337841642360837 0.00257487743583405 0.00171510406393908 0.000463720802978942 0.000942403442913911 0.000481023618259657
"antipathy" 0 0.00119546440803591 0 0 0 0.003206567049317 0.00225227761573892 0.00308985292300087 0.0042877601598477 0 0.000942403442913911 0.00144307085477897
"assent" 0 0 0.00186977631242716 0.000821490183192311 0.00334448160535117 0 0.00337841642360837 0 0.00085755203196954 0.00139116240893683 0.00251307584777043 0.00192409447303863
"baffled" 0.0014639573695614 0.000597732204017956 0 0 0 0.00374099489086983 0.00788297165508621 0.0046347793845013 0 0 0 0.000962047236519313
"balls" 0.0014639573695614 0.000597732204017956 0.00311629385404526 0.00657192146553849 0.00250836120401338 0.0016032835246585 0 0.00154492646150043 0 0 0.000628268961942608 0.000481023618259657
"bone" 0.0014639573695614 0.000597732204017956 0.000623258770809052 0 0 0.003206567049317 0.00563069403934729 0.00154492646150043 0 0.00139116240893683 0.00157067240485652 0.000962047236519313
"branch" 0 0.00119546440803591 0.0012465175416181 0.000821490183192311 0.000836120401337793 0 0.00563069403934729 0.00308985292300087 0.00171510406393908 0 0.00125653792388522 0.00192409447303863
"broxton" 0 0 0 0 0 0 0 0 0 0.0125204616804314 0 0
"burned" 0.0029279147391228 0.00119546440803591 0 0 0 0.00106885568310567 0.00675683284721675 0.00308985292300087 0.00171510406393908 0.000927441605957885 0.00125653792388522 0.000481023618259657
"carre" 0 0 0 0 0 0 0.00337841642360837 0.0123594116920035 0 0 0 0
"casting" 0.0029279147391228 0.00119546440803591 0 0 0 0.00106885568310567 0.00337841642360837 0.00205990194866724 0.00257265609590862 0.00139116240893683 0.000942403442913911 0.00240511809129828
"celia^s" 0 0 0 0 0 0 0 0 0 0 0.0084816309862252 0
"charles" 0.00731978684780699 0 0 0.00575043128234618 0 0.0016032835246585 0.00337841642360837 0.00154492646150043 0 0.000463720802978942 0.000942403442913911 0.000962047236519313
"cheered" 0.0014639573695614 0.000597732204017956 0 0 0.000836120401337793 0.00106885568310567 0.00225227761573892 0.00411980389733449 0 0.000927441605957885 0.00282721032874173 0.000481023618259657
"clasping" 0.0014639573695614 0.00298866102008978 0 0 0 0.000534427841552834 0.00112613880786946 0.000514975487166811 0.00171510406393908 0.000463720802978942 0.00219894136679913 0.00384818894607725
"commission" 0 0.000597732204017956 0.00311629385404526 0.00575043128234618 0.00334448160535117 0.00106885568310567 0.00225227761573892 0.000514975487166811 0 0.000927441605957885 0.000942403442913911 0
"compassionate" 0.0014639573695614 0 0.00249303508323621 0.00164298036638462 0.00418060200668896 0.0016032835246585 0.00225227761573892 0.00102995097433362 0.00085755203196954 0.000927441605957885 0.000942403442913911 0.000962047236519313
"contradiction" 0.0014639573695614 0.00179319661205387 0.00186977631242716 0 0 0.000534427841552834 0.00225227761573892 0.00102995097433362 0.00085755203196954 0.00231860401489471 0.00157067240485652 0.00192409447303863
"curse" 0.0014639573695614 0.00358639322410774 0.000623258770809052 0 0 0.00267213920776417 0.00225227761573892 0.000514975487166811 0.00257265609590862 0.000463720802978942 0.000942403442913911 0.00192409447303863
"darker" 0.0029279147391228 0.000597732204017956 0.0012465175416181 0 0.000836120401337793 0.00213771136621133 0.00112613880786946 0.00154492646150043 0 0.00370976642383154 0.000628268961942608 0.00144307085477897
"defy" 0.0029279147391228 0.00179319661205387 0 0.00328596073276924 0.000836120401337793 0.00213771136621133 0 0.00154492646150043 0.00171510406393908 0 0.00219894136679913 0.000481023618259657
"depression" 0 0.00239092881607182 0.000623258770809052 0 0 0.000534427841552834 0.00225227761573892 0.00154492646150043 0.00085755203196954 0.000927441605957885 0.00314134480971304 0.00144307085477897
"disadvantage" 0 0 0 0.00410745091596155 0.00250836120401338 0 0.00225227761573892 0 0.00085755203196954 0 0.00282721032874173 0.0033671653278176
"entertaining" 0.0043918721086842 0.00298866102008978 0.00311629385404526 0 0 0.000534427841552834 0.00225227761573892 0.000514975487166811 0.00171510406393908 0.000463720802978942 0.00157067240485652 0.000962047236519313
"eshton" 0 0 0 0 0 0.0144295517219265 0 0 0 0 0 0
"estimate" 0 0.000597732204017956 0.0012465175416181 0 0.000836120401337793 0 0.00112613880786946 0.00411980389733449 0 0.000927441605957885 0.00314134480971304 0.000962047236519313
"estimation" 0.0043918721086842 0.00298866102008978 0.00186977631242716 0.00410745091596155 0.00334448160535117 0 0.00112613880786946 0.00257487743583405 0 0 0.000314134480971304 0
"excepting" 0.0029279147391228 0 0.00810236402051768 0.00246447054957693 0.000836120401337793 0 0 0.00154492646150043 0.00257265609590862 0 0.000628268961942608 0
"exceptional" 0 0 0 0.000821490183192311 0 0 0 0.00154492646150043 0 0.00139116240893683 0.00439788273359825 0.00288614170955794
"excused" 0 0.00179319661205387 0.00186977631242716 0.00164298036638462 0.00250836120401338 0.00106885568310567 0.00112613880786946 0.000514975487166811 0.00257265609590862 0 0.00251307584777043 0.000481023618259657
"extended" 0.0014639573695614 0.00179319661205387 0.000623258770809052 0.00246447054957693 0.00418060200668896 0.00213771136621133 0 0.00257487743583405 0.00171510406393908 0 0.000942403442913911 0
"extravagance" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00328596073276924 0.00250836120401338 0.00106885568310567 0 0.00205990194866724 0 0.000463720802978942 0.00188480688582782 0.00144307085477897
"exultation" 0.0014639573695614 0.00119546440803591 0.00249303508323621 0.000821490183192311 0.00334448160535117 0.00106885568310567 0 0.00102995097433362 0.00171510406393908 0.00185488321191577 0.000628268961942608 0.00144307085477897
"eyelids" 0.0014639573695614 0.000597732204017956 0 0 0 0.000534427841552834 0.00112613880786946 0.00257487743583405 0 0.00278232481787365 0.00251307584777043 0.00192409447303863
"feathers" 0.0014639573695614 0 0 0.000821490183192311 0 0.00106885568310567 0 0.00102995097433362 0.00171510406393908 0.00417348722681048 0.000314134480971304 0.00432921256433691
"framed" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0 0 0.00427542273242267 0.00225227761573892 0.00205990194866724 0.00171510406393908 0.000927441605957885 0.000942403442913911 0.000962047236519313
"furnish" 0.0014639573695614 0 0.0012465175416181 0.00328596073276924 0 0.0016032835246585 0.00112613880786946 0.00205990194866724 0.00085755203196954 0.000463720802978942 0.00219894136679913 0.00144307085477897
"generations" 0 0 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.00106885568310567 0.00112613880786946 0.00154492646150043 0 0.00231860401489471 0.00125653792388522 0.00384818894607725
"glided" 0 0.000597732204017956 0 0 0 0.003206567049317 0.00563069403934729 0.0046347793845013 0.00171510406393908 0 0 0.00192409447303863
"half-an-hour" 0 0.00119546440803591 0 0.00575043128234618 0 0.00748198978173967 0.00225227761573892 0.000514975487166811 0.00085755203196954 0 0 0
"hamal" 0 0 0 0 0 0 0 0.0139043381535039 0 0 0 0
"harassed" 0.0043918721086842 0 0 0 0 0.00213771136621133 0.00225227761573892 0.0046347793845013 0.00171510406393908 0.000927441605957885 0.000942403442913911 0.000962047236519313
"hasn^t" 0.0014639573695614 0.00119546440803591 0 0 0 0 0 0 0.00257265609590862 0.00185488321191577 0.00125653792388522 0.00625330703737554
"hideous" 0 0 0 0 0 0.00427542273242267 0.00112613880786946 0.00154492646150043 0.00257265609590862 0.00139116240893683 0.000628268961942608 0.0033671653278176
"homage" 0.0014639573695614 0.000597732204017956 0 0 0 0.0016032835246585 0.00563069403934729 0.00669468133316854 0 0.000463720802978942 0.000628268961942608 0.000481023618259657
"idleness" 0.0014639573695614 0.00239092881607182 0.000623258770809052 0.00164298036638462 0.00334448160535117 0 0 0 0.00257265609590862 0.00139116240893683 0.00125653792388522 0.00240511809129828
"imperfect" 0 0.000597732204017956 0 0 0.00167224080267559 0.00213771136621133 0 0.00308985292300087 0.00085755203196954 0.00139116240893683 0.00251307584777043 0.000962047236519313
"impertinence" 0 0.00358639322410774 0.000623258770809052 0.00657192146553849 0.00418060200668896 0 0.00112613880786946 0.00154492646150043 0.00171510406393908 0 0.000314134480971304 0
"imply" 0.0014639573695614 0 0.0012465175416181 0.000821490183192311 0.000836120401337793 0.000534427841552834 0 0 0 0.000927441605957885 0.00502615169554086 0.00144307085477897
"imprudent" 0 0.000597732204017956 0.00373955262485431 0.00903639201511542 0.00250836120401338 0 0.00112613880786946 0.00102995097433362 0 0.000463720802978942 0 0.000962047236519313
"indebted" 0 0.00119546440803591 0.00249303508323621 0.00657192146553849 0 0.00106885568310567 0.00112613880786946 0 0 0.000463720802978942 0.00188480688582782 0.00144307085477897
"inevitably" 0.0014639573695614 0 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.00267213920776417 0 0.00102995097433362 0 0.000463720802978942 0.00251307584777043 0.00192409447303863
"irregular" 0 0.00119546440803591 0.0012465175416181 0 0.000836120401337793 0.0016032835246585 0.00450455523147783 0.000514975487166811 0.00085755203196954 0.00185488321191577 0.00125653792388522 0.00240511809129828
"irresistible" 0.0014639573695614 0.00179319661205387 0.00311629385404526 0 0.00250836120401338 0.000534427841552834 0 0.000514975487166811 0.00257265609590862 0.000927441605957885 0.00188480688582782 0.000962047236519313
"j" 0 0 0 0 0 0.0048098505739755 0.00675683284721675 0.00617970584600173 0 0 0 0
"joyous" 0 0.00298866102008978 0.00186977631242716 0 0 0.0016032835246585 0.00112613880786946 0.00205990194866724 0 0.00185488321191577 0.00219894136679913 0
"joys" 0.0029279147391228 0.00119546440803591 0 0 0.000836120401337793 0.00106885568310567 0 0.00102995097433362 0 0.00370976642383154 0.00219894136679913 0.00144307085477897
"lasting" 0 0.000597732204017956 0.00311629385404526 0.00164298036638462 0.00418060200668896 0 0.00112613880786946 0.000514975487166811 0 0.000927441605957885 0.00188480688582782 0.00192409447303863
"lightning" 0 0.00179319661205387 0 0 0 0.00267213920776417 0.00225227761573892 0.00205990194866724 0.00085755203196954 0.00185488321191577 0.00157067240485652 0.00144307085477897
"list" 0.0014639573695614 0.000597732204017956 0.0012465175416181 0.00246447054957693 0 0.00106885568310567 0.00450455523147783 0.00205990194866724 0 0.00139116240893683 0.00125653792388522 0.00144307085477897
"lustre" 0.0014639573695614 0.00239092881607182 0 0.000821490183192311 0 0.0048098505739755 0.00337841642360837 0.00257487743583405 0.00085755203196954 0.000463720802978942 0.000628268961942608 0
"mankind" 0.0014639573695614 0.00179319661205387 0 0.000821490183192311 0.000836120401337793 0 0 0.00102995097433362 0 0.00139116240893683 0.00408374825262695 0.00144307085477897
"meadow" 0 0.00119546440803591 0 0 0 0.00267213920776417 0.00112613880786946 0.00154492646150043 0.00171510406393908 0.00556464963574731 0.000314134480971304 0.000481023618259657
"medicine" 0.0014639573695614 0.00179319661205387 0.000623258770809052 0 0.000836120401337793 0 0 0.00154492646150043 0.00171510406393908 0.000463720802978942 0.00408374825262695 0.000962047236519313
"melted" 0 0.00179319661205387 0 0 0 0.00267213920776417 0 0.00308985292300087 0.00257265609590862 0.00231860401489471 0.00125653792388522 0.000481023618259657
"members" 0.0029279147391228 0.00358639322410774 0 0 0 0.0016032835246585 0.00112613880786946 0.000514975487166811 0.00085755203196954 0.00139116240893683 0.00251307584777043 0.000962047236519313
"miniature" 0 0.000597732204017956 0 0 0.00167224080267559 0.003206567049317 0.00337841642360837 0.00205990194866724 0 0.000463720802978942 0.00314134480971304 0
"minister" 0.00585582947824559 0.00239092881607182 0.000623258770809052 0 0 0.000534427841552834 0.00112613880786946 0.000514975487166811 0.00257265609590862 0.00185488321191577 0.00219894136679913 0.000481023618259657
"mistakes" 0.00585582947824559 0 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.000534427841552834 0.00112613880786946 0 0.00085755203196954 0.00185488321191577 0.00345547929068434 0.000481023618259657
"mould" 0 0 0 0 0 0.0016032835246585 0.00225227761573892 0.00514975487166811 0.00171510406393908 0.000463720802978942 0.00219894136679913 0.000962047236519313
"newly" 0 0 0.000623258770809052 0 0.000836120401337793 0.000534427841552834 0.00112613880786946 0 0.00085755203196954 0.00185488321191577 0.00408374825262695 0.00240511809129828
"orphan" 0 0.000597732204017956 0.000623258770809052 0 0.000836120401337793 0.00855084546484534 0.00112613880786946 0.000514975487166811 0.00085755203196954 0.000927441605957885 0.000628268961942608 0.000481023618259657
"owned" 0 0 0.00249303508323621 0.00246447054957693 0.00167224080267559 0 0.00225227761573892 0.0046347793845013 0.00085755203196954 0.00139116240893683 0.000314134480971304 0.000962047236519313
"panes" 0 0.000597732204017956 0 0 0 0.00534427841552834 0.00337841642360837 0.00360482841016768 0.00171510406393908 0.000927441605957885 0.000314134480971304 0.000481023618259657
"peril" 0 0 0 0 0 0.00213771136621133 0.00337841642360837 0.00617970584600173 0.00257265609590862 0.000927441605957885 0 0.00144307085477897
"perverse" 0.0014639573695614 0 0.0012465175416181 0.000821490183192311 0 0.000534427841552834 0.00337841642360837 0.0046347793845013 0.00171510406393908 0.000463720802978942 0.00125653792388522 0.00144307085477897
"picturesque" 0 0.000597732204017956 0 0.000821490183192311 0.00585284280936455 0.00213771136621133 0.00563069403934729 0.00205990194866724 0 0.00139116240893683 0.000314134480971304 0.000481023618259657
